,trade_date,buy_date,sell_date,buy_price,sell_price,return,holding_period_hours
418,2025-09-15,2025-09-15 00:00:00-04:00,2025-09-16 00:00:00-04:00,65.5,65.56999969482422,0.001068697630904103,17.5
419,2025-09-16,2025-09-16 00:00:00-04:00,2025-09-17 00:00:00-04:00,66.37000274658203,66.02999877929688,-0.005122856007455356,17.5
420,2025-09-17,2025-09-17 00:00:00-04:00,2025-09-18 00:00:00-04:00,65.66999816894531,66.7300033569336,0.016141392074677217,17.5
421,2025-09-18,2025-09-18 00:00:00-04:00,2025-09-19 00:00:00-04:00,66.75,66.01000213623047,-0.011086110318644662,17.5
422,2025-09-19,2025-09-19 00:00:00-04:00,2025-09-22 00:00:00-04:00,65.37000274658203,64.17500305175781,-0.01828055139383792,17.5
423,2025-09-22,2025-09-22 00:00:00-04:00,2025-09-23 00:00:00-04:00,63.650001525878906,64.16000366210938,0.008012602105329272,17.5
424,2025-09-23,2025-09-23 00:00:00-04:00,2025-09-24 00:00:00-04:00,63.40999984741211,64.19999694824219,0.012458557053005883,17.5
425,2025-09-24,2025-09-24 00:00:00-04:00,2025-09-25 00:00:00-04:00,64.41999816894531,63.380001068115234,-0.01614401009609816,17.5
426,2025-09-25,2025-09-25 00:00:00-04:00,2025-09-26 00:00:00-04:00,62.099998474121094,62.0099983215332,-0.001449277855061403,17.5
427,2025-09-26,2025-09-26 00:00:00-04:00,2025-09-29 00:00:00-04:00,61.939998626708984,63.720001220703125,0.028737530407800017,17.5
428,2025-09-29,2025-09-29 00:00:00-04:00,2025-09-30 00:00:00-04:00,64.97000122070312,64.4000015258789,-0.008773275113354692,17.5
429,2025-09-30,2025-09-30 00:00:00-04:00,2025-10-01 00:00:00-04:00,65.0,66.30000305175781,0.02000004695012019,17.5
430,2025-10-01,2025-10-01 00:00:00-04:00,2025-10-02 00:00:00-04:00,66.73999786376953,67.76000213623047,0.015283252998344144,17.5
431,2025-10-02,2025-10-02 00:00:00-04:00,2025-10-03 00:00:00-04:00,68.7699966430664,68.6050033569336,-0.0023992045104956044,17.5
432,2025-10-03,2025-10-03 00:00:00-04:00,2025-10-06 00:00:00-04:00,69.80999755859375,71.01000213623047,0.017189580570168575,17.5
433,2025-10-06,2025-10-06 00:00:00-04:00,2025-10-07 00:00:00-04:00,71.29000091552734,70.97000122070312,-0.0044887037552908925,17.5
434,2025-10-07,2025-10-07 00:00:00-04:00,2025-10-08 00:00:00-04:00,69.12999725341797,69.58000183105469,0.0065095413787893555,17.5
435,2025-10-08,2025-10-08 00:00:00-04:00,2025-10-09 00:00:00-04:00,70.05999755859375,70.1500015258789,0.0012846698604275946,17.5
436,2025-10-09,2025-10-09 00:00:00-04:00,2025-10-10 00:00:00-04:00,68.73999786376953,69.31999969482422,0.008437617821928771,17.5
437,2025-10-10,2025-10-10 00:00:00-04:00,2025-10-13 00:00:00-04:00,66.19999694824219,64.95999908447266,-0.018731086418916475,17.5
438,2025-10-13,2025-10-13 00:00:00-04:00,2025-10-14 00:00:00-04:00,65.80999755859375,62.90999984741211,-0.044066218185156984,17.5
439,2025-10-14,2025-10-14 00:00:00-04:00,2025-10-15 00:00:00-04:00,63.90999984741211,63.290000915527344,-0.009701125541621653,17.5
440,2025-10-15,2025-10-15 00:00:00-04:00,2025-10-16 00:00:00-04:00,63.16999816894531,63.095001220703125,-0.0011872241636229203,17.5
441,2025-10-16,2025-10-16 00:00:00-04:00,2025-10-17 00:00:00-04:00,61.43000030517578,59.88999938964844,-0.025069199216617797,17.5
442,2025-10-17,2025-10-17 00:00:00-04:00,2025-10-20 00:00:00-04:00,60.470001220703125,62.880001068115234,0.03985446996463756,17.5
443,2025-10-20,2025-10-20 00:00:00-04:00,2025-10-21 00:00:00-04:00,62.93000030517578,61.72999954223633,-0.019068818641667113,17.5
444,2025-10-21,2025-10-21 00:00:00-04:00,2025-10-22 00:00:00-04:00,63.4900016784668,61.41999816894531,-0.03260361403051505,17.5
445,2025-10-22,2025-10-22 00:00:00-04:00,2025-10-23 00:00:00-04:00,61.209999084472656,61.959999084472656,0.012252900036233704,17.5
446,2025-10-23,2025-10-23 00:00:00-04:00,2025-10-24 00:00:00-04:00,62.560001373291016,63.16999816894531,0.009750587951788715,17.5
447,2025-10-24,2025-10-24 00:00:00-04:00,2025-10-27 00:00:00-04:00,62.83000183105469,65.375,0.04050609732255982,17.5
448,2025-10-27,2025-10-27 00:00:00-04:00,2025-10-28 00:00:00-04:00,65.27999877929688,65.3499984741211,0.0010722992667459837,17.5
449,2025-10-28,2025-10-28 00:00:00-04:00,2025-10-29 00:00:00-04:00,64.48999786376953,64.48500061035156,-7.748881351376514e-05,17.5
450,2025-10-29,2025-10-29 00:00:00-04:00,2025-10-30 00:00:00-04:00,62.75,61.529998779296875,-0.019442250529133467,17.5
451,2025-10-30,2025-10-30 00:00:00-04:00,2025-10-31 00:00:00-04:00,60.400001525878906,62.349998474121094,0.03228471687052349,17.5
452,2025-10-31,2025-10-31 00:00:00-04:00,2025-11-03 00:00:00-05:00,62.29999923706055,61.01499938964844,-0.020626001013619572,17.5
453,2025-11-03,2025-11-03 00:00:00-05:00,2025-11-04 00:00:00-05:00,60.529998779296875,58.880001068115234,-0.02725917304571284,17.5
454,2025-11-04,2025-11-04 00:00:00-05:00,2025-11-05 00:00:00-05:00,57.18000030517578,58.255001068115234,0.018800293060546678,17.5
455,2025-11-05,2025-11-05 00:00:00-05:00,2025-11-06 00:00:00-05:00,58.91999816894531,58.400001525878906,-0.008825469436970866,17.5
456,2025-11-06,2025-11-06 00:00:00-05:00,2025-11-07 00:00:00-05:00,57.2599983215332,56.880001068115234,-0.006636347617129897,17.5
457,2025-11-07,2025-11-07 00:00:00-05:00,2025-11-10 00:00:00-05:00,58.880001068115234,60.29899978637695,0.024099841924597663,17.5
458,2025-11-10,2025-11-10 00:00:00-05:00,2025-11-11 00:00:00-05:00,60.189998626708984,59.33000183105469,-0.014288034811030515,17.5
459,2025-11-11,2025-11-11 00:00:00-05:00,2025-11-12 00:00:00-05:00,58.349998474121094,59.470001220703125,0.019194563425374647,17.5
460,2025-11-12,2025-11-12 00:00:00-05:00,2025-11-13 00:00:00-05:00,57.59000015258789,58.119998931884766,0.009202965408796908,17.5
461,2025-11-13,2025-11-13 00:00:00-05:00,2025-11-14 00:00:00-05:00,55.59000015258789,54.09000015258789,-0.026983270298303285,17.5
462,2025-11-14,2025-11-14 00:00:00-05:00,2025-11-17 00:00:00-05:00,53.474998474121094,53.3849983215332,-0.0016830323544832948,17.5
463,2025-11-17,2025-11-17 00:00:00-05:00,2025-11-18 00:00:00-05:00,52.099998474121094,52.025001525878906,-0.0014394808145616297,17.5
464,2025-11-18,2025-11-18 00:00:00-05:00,2025-11-19 00:00:00-05:00,52.65999984741211,51.70500183105469,-0.018135169371907123,17.5
465,2025-11-19,2025-11-19 00:00:00-05:00,2025-11-20 00:00:00-05:00,50.72999954223633,51.86000061035156,0.02227480934973059,17.5
466,2025-11-20,2025-11-20 00:00:00-05:00,2025-11-21 00:00:00-05:00,48.959999084472656,47.4900016784668,-0.030024457383457333,17.5
467,2025-11-21,2025-11-21 00:00:00-05:00,2025-11-24 00:00:00-05:00,47.970001220703125,48.724998474121094,0.015738945887125044,17.5
468,2025-11-24,2025-11-24 00:00:00-05:00,2025-11-25 00:00:00-05:00,50.56999969482422,49.474998474121094,-0.021653178313449685,17.5
469,2025-11-25,2025-11-25 00:00:00-05:00,2025-11-26 00:00:00-05:00,49.560001373291016,49.52000045776367,-0.00080712095276295,17.5
470,2025-11-26,2025-11-26 00:00:00-05:00,2025-11-28 00:00:00-05:00,51.029998779296875,52.79999923706055,0.034685488930126525,17.5
471,2025-11-28,2025-11-28 00:00:00-05:00,2025-12-01 00:00:00-05:00,51.54999923706055,48.939998626708984,-0.05063046845741114,17.5
472,2025-12-01,2025-12-01 00:00:00-05:00,2025-12-02 00:00:00-05:00,48.5,50.33000183105469,0.037731996516591496,17.5
473,2025-12-02,2025-12-02 00:00:00-05:00,2025-12-03 00:00:00-05:00,51.66999816894531,52.54999923706055,0.017031180555453017,17.5
474,2025-12-03,2025-12-03 00:00:00-05:00,2025-12-04 00:00:00-05:00,52.7400016784668,52.665000915527344,-0.0014220849554897753,17.5
475,2025-12-04,2025-12-04 00:00:00-05:00,2025-12-05 00:00:00-05:00,52.5099983215332,51.349998474121094,-0.02209102808019742,17.5
476,2025-12-05,2025-12-05 00:00:00-05:00,2025-12-08 00:00:00-05:00,50.689998626708984,51.834999084472656,0.022588291354980656,17.5
477,2025-12-08,2025-12-08 00:00:00-05:00,2025-12-09 00:00:00-05:00,51.52000045776367,51.22999954223633,-0.005628899707892817,17.5
478,2025-12-09,2025-12-09 00:00:00-05:00,2025-12-10 00:00:00-05:00,52.849998474121094,52.189998626708984,-0.012488171550946961,17.5
479,2025-12-10,2025-12-10 00:00:00-05:00,2025-12-11 00:00:00-05:00,52.4900016784668,51.15999984741211,-0.025338193723097174,17.5
480,2025-12-11,2025-12-11 00:00:00-05:00,2025-12-12 00:00:00-05:00,52.099998474121094,52.310001373291016,0.00403076593705149,17.5
